GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,SM_COST,TRAIN_COST,CAR_COST
3,1,1,1119,4,1,1,1,0,4,1,2,0,1,2,1,1,1,1.55,89,0.3,1.13,90,0.1,0,1.3,78,3,0.9,0.89,0.78
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,2.16,87,0.3,0.68,122,0.2,0,2.6,125,2,1.22,0.87,1.25
3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,1.89,113,1.2,0.81,133,0.2,0,2.21,130,2,1.33,1.13,1.3
3,1,1,637,3,0,3,2,1,3,1,2,0,2,1,1,1,1,1.43,75,0.6,0.98,90,0.1,0,1.3,84,2,0.9,0.75,0.84
2,0,1,414,5,1,6,2,1,4,1,3,1,2,1,1,1,1,1.06,4200,0.3,0.41,5040,0.1,0,0.9,140,2,0.0,0.0,1.4
3,1,1,523,2,0,3,1,1,2,0,2,0,22,1,1,1,1,2.21,133,1.2,0.74,144,0.3,0,1.8,95,3,1.44,1.33,0.95
3,1,1,1176,4,1,3,1,1,3,1,3,0,25,18,1,1,1,8.79,319,0.3,7.6,414,0.2,0,2.7,214,3,4.14,3.19,2.14
2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,0.75,5040,0.6,0.57,5460,0.1,1,1.0,40,2,0.0,0.0,0.4
3,1,1,487,1,1,1,2,0,3,1,3,0,22,1,1,1,1,1.89,90,0.3,0.75,109,0.3,0,2.21,84,2,1.09,0.9,0.84
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,1.3,67,0.3,0.75,76,0.1,0,0.88,55,3,0.76,0.67,0.55
3,1,1,537,2,1,3,1,0,4,0,4,0,25,10,1,1,1,1.09,109,1.2,0.85,130,0.2,0,0.91,50,3,1.3,1.09,0.5
3,1,1,638,3,0,3,2,1,3,1,2,0,2,17,1,1,1,1.82,97,1.2,0.88,111,0.3,0,2.21,80,2,1.11,0.97,0.8
3,1,1,634,3,0,3,2,1,2,1,2,0,22,19,1,1,1,2.14,85,1.2,1.27,98,0.2,0,1.2,84,3,0.98,0.85,0.84
2,0,1,406,5,0,6,1,1,3,1,2,1,1,2,1,1,1,1.27,3120,1.2,0.51,3120,0.3,1,0.8,50,2,0.0,0.0,0.5
3,1,1,446,1,0,1,1,0,3,0,2,0,22,2,1,1,1,1.1,23,1.2,0.52,36,0.1,0,0.7,32,2,0.36,0.23,0.32
3,1,1,632,3,0,3,2,1,2,1,2,0,22,1,1,1,1,1.73,97,1.2,0.59,139,0.1,0,1.7,76,3,1.39,0.97,0.76
3,1,1,516,2,0,1,1,1,4,1,2,0,2,1,1,1,1,1.49,40,1.2,0.69,52,0.1,0,1.17,78,3,0.52,0.4,0.78
3,1,1,1019,4,0,1,3,0,2,1,2,0,1,2,1,1,1,1.06,31,1.2,0.41,40,0.2,0,0.72,48,2,0.4,0.31,0.48
3,1,1,615,3,0,3,2,0,2,1,2,0,22,1,1,1,1,2.22,108,1.2,0.81,149,0.1,0,2.21,136,2,1.49,1.08,1.36
3,1,1,1113,4,1,1,1,0,4,0,2,0,1,25,1,1,1,2.36,94,0.6,0.71,109,0.2,0,2.5,169,2,1.09,0.94,1.69
3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,1.73,64,0.6,0.91,74,0.2,0,1.1,84,2,0.74,0.64,0.84
2,0,1,41,1,0,6,1,1,3,1,2,1,5,22,1,1,1,2.31,2340,0.3,1.23,3120,0.1,1,1.68,60,2,0.0,0.0,0.6
3,1,1,1040,4,0,3,1,0,2,1,2,0,17,25,1,1,1,2.99,156,0.6,1.56,177,0.2,0,3.77,175,2,1.77,1.56,1.75
2,0,1,282,3,0,3,1,3,3,0,1,0,23,25,1,1,1,1.14,68,0.3,0.74,76,0.1,0,0.7,40,2,0.76,0.68,0.4
2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,0.51,32,0.6,0.27,40,0.3,0,1.05,50,2,0.4,0.32,0.5
3,1,1,1048,4,0,3,1,0,4,1,4,0,22,1,1,1,1,2.19,103,1.2,0.82,144,0.1,0,1.95,162,3,1.44,1.03,1.62
3,1,1,1147,4,1,1,1,1,3,1,3,0,22,1,1,1,1,1.5,106,1.2,0.64,140,0.1,0,1.36,80,3,1.4,1.06,0.8
2,0,1,298,3,0,6,1,0,4,0,2,1,2,22,1,1,1,0.82,2340,1.2,0.34,3120,0.3,0,1.04,32,3,0.0,0.0,0.32
3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,1.52,71,1.2,1.12,76,0.2,0,1.5,117,2,0.76,0.71,1.17
3,1,1,1119,4,1,1,1,0,4,1,2,0,1,2,1,1,1,1.55,67,0.3,1.2,78,0.3,0,1.0,60,3,0.78,0.67,0.6
2,0,1,235,3,0,1,1,1,2,1,2,0,20,10,1,1,1,2.94,56,0.6,1.74,70,0.1,0,1.36,100,2,0.7,0.56,1.0
3,1,1,550,3,0,1,1,1,2,1,2,0,1,2,1,1,1,1.06,35,0.3,0.41,42,0.1,0,0.8,36,3,0.42,0.35,0.36
3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,1.71,85,0.3,0.89,105,0.3,0,1.7,130,2,1.05,0.85,1.3
3,1,1,758,3,1,1,2,1,2,1,3,0,20,2,1,1,1,1.56,101,0.3,1.08,118,0.2,0,1.8,136,2,1.18,1.01,1.36
2,0,1,42,1,0,6,2,1,2,1,3,1,1,2,1,1,1,1.09,2600,1.2,0.4,4160,0.1,1,1.17,65,2,0.0,0.0,0.65
2,0,1,356,3,1,1,1,1,5,1,4,0,1,2,1,1,1,1.35,65,1.2,0.61,88,0.1,1,1.17,71,1,0.88,0.65,0.71
3,1,1,1047,4,0,3,1,0,4,1,3,0,25,2,1,1,1,1.39,90,0.6,0.84,99,0.2,0,1.82,75,2,0.99,0.9,0.75
2,0,1,150,2,0,6,1,1,3,1,3,1,2,1,1,1,1,0.96,3120,0.6,0.31,4160,0.3,0,1.17,80,2,0.0,0.0,0.8
3,1,1,675,3,1,1,1,0,4,1,3,0,17,2,1,1,1,1.2,85,0.6,0.77,92,0.1,0,1.3,60,2,0.92,0.85,0.6
3,1,1,585,3,0,1,3,0,2,0,2,0,1,2,1,1,1,1.5,42,0.6,0.73,48,0.1,0,0.88,60,2,0.48,0.42,0.6
3,1,1,504,1,1,3,2,0,3,1,3,0,25,12,1,1,1,1.75,217,0.6,1.17,225,0.1,0,1.7,88,3,2.25,2.17,0.88
3,1,1,898,3,1,3,2,1,2,1,3,0,1,25,1,1,1,2.36,252,0.3,0.71,281,0.3,0,1.68,175,3,2.81,2.52,1.75
2,0,1,64,1,1,1,1,1,3,1,3,0,2,1,1,1,1,0.99,60,0.3,0.41,74,0.3,1,1.04,40,2,0.74,0.6,0.4
3,1,1,523,2,0,3,1,1,2,0,2,0,22,1,1,1,1,1.68,133,0.6,0.8,149,0.1,0,1.8,76,3,1.49,1.33,0.76
3,1,1,463,1,0,3,1,0,3,1,3,0,22,2,1,1,1,1.38,64,1.2,0.94,90,0.1,0,0.56,40,3,0.9,0.64,0.4
3,1,1,1084,4,0,3,1,1,4,1,3,0,25,17,1,1,1,2.62,179,0.3,0.91,194,0.1,0,3.25,201,2,1.94,1.79,2.01
3,1,1,999,4,0,1,1,1,4,1,2,0,2,14,1,1,1,1.76,55,0.6,1.21,56,0.2,0,0.96,52,3,0.56,0.55,0.52
3,1,1,615,3,0,3,2,0,2,1,2,0,22,1,1,1,1,1.89,108,0.6,0.81,149,0.3,0,1.7,105,1,1.49,1.08,1.05
2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,1.53,31,0.6,0.81,43,0.3,0,0.91,80,2,0.43,0.31,0.8
3,1,1,1088,4,0,3,1,1,5,1,2,0,25,2,1,1,1,1.46,96,0.6,0.55,123,0.3,0,1.43,56,3,1.23,0.96,0.56
3,1,1,1059,4,0,3,1,0,2,0,4,0,25,11,1,1,1,1.95,89,0.6,0.88,103,0.2,0,1.6,143,2,1.03,0.89,1.43
3,1,1,1117,4,1,1,1,0,3,0,3,0,25,2,1,1,1,1.46,68,0.6,0.44,78,0.1,0,0.96,80,3,0.78,0.68,0.8
2,0,1,241,3,0,1,1,1,4,0,2,0,25,1,1,1,1,2.3,56,0.6,1.11,66,0.1,0,2.47,169,1,0.66,0.56,1.69
2,0,1,99,1,1,6,3,1,3,1,3,1,1,17,1,1,1,1.16,4200,0.3,0.6,5460,0.3,1,0.91,36,2,0.0,0.0,0.36
3,1,1,1048,4,0,3,1,0,4,1,4,0,22,1,1,1,1,2.19,124,0.3,0.82,144,0.3,0,1.2,162,3,1.44,1.24,1.62
3,1,1,647,3,0,3,2,1,4,0,2,0,22,1,1,1,1,1.51,93,0.3,0.67,114,0.3,0,1.7,105,3,1.14,0.93,1.05
3,1,1,448,1,0,1,1,1,2,1,2,0,22,2,1,1,1,1.38,31,0.3,0.59,42,0.2,0,1.3,60,2,0.42,0.31,0.6
3,1,1,1134,4,1,1,1,1,4,0,4,0,1,23,1,1,1,2.77,109,1.2,1.77,122,0.3,0,1.36,130,2,1.22,1.09,1.3
3,1,1,619,3,0,3,2,0,2,1,4,0,17,25,1,1,1,2.36,139,1.2,1.25,161,0.2,0,2.5,201,2,1.61,1.39,2.01
3,1,1,1041,4,0,3,1,0,2,1,2,0,22,1,1,1,1,1.38,103,0.3,0.87,123,0.2,0,1.1,84,3,1.23,1.03,0.84
3,1,1,704,3,1,1,2,0,3,1,3,0,1,2,1,1,1,1.28,71,0.3,0.73,81,0.3,0,1.43,60,3,0.81,0.71,0.6
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,1.64,158,0.6,0.64,194,0.1,0,2.21,123,2,1.94,1.58,1.23
2,0,1,354,3,1,1,1,1,3,1,4,0,20,25,1,1,1,3.0,118,0.3,1.35,133,0.1,0,1.8,132,2,1.33,1.18,1.32
2,0,1,345,3,1,1,1,1,2,1,3,0,1,2,1,1,1,1.39,61,0.6,0.88,74,0.1,0,1.3,130,2,0.74,0.61,1.3
3,1,1,1057,4,0,3,1,0,4,1,3,0,25,10,1,1,1,1.42,74,0.3,1.01,80,0.3,0,0.64,58,3,0.8,0.74,0.58
3,1,1,732,3,1,1,2,0,4,1,3,0,2,1,1,1,1,1.52,85,1.2,0.76,88,0.3,0,1.2,75,2,0.88,0.85,0.75
3,1,1,637,3,0,3,2,1,3,1,2,0,2,1,1,1,1,1.43,83,1.2,0.98,90,0.3,0,0.8,84,3,0.9,0.83,0.84
2,0,1,265,3,0,2,1,1,4,1,4,0,25,22,1,1,1,0.58,18,1.2,0.42,24,0.1,0,0.56,60,1,0.24,0.18,0.6
3,1,1,752,3,1,1,2,0,3,1,3,0,25,1,1,1,1,2.0,105,1.2,0.81,118,0.3,0,1.6,149,2,1.18,1.05,1.49
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,1.99,39,1.2,1.19,46,0.2,0,0.8,44,3,0.46,0.39,0.44
3,1,1,651,3,0,3,3,0,4,1,2,0,25,1,1,1,1,1.82,123,0.3,0.71,172,0.2,0,1.68,124,3,1.72,1.23,1.24
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,1.26,42,1.2,0.77,48,0.3,0,0.48,45,2,0.48,0.42,0.45
3,1,1,919,3,1,3,2,1,4,1,3,0,22,17,1,1,1,2.67,284,0.3,1.19,310,0.1,0,3.25,208,3,3.1,2.84,2.08
3,1,1,640,3,0,3,2,1,3,1,2,0,20,22,1,1,1,2.51,115,1.2,1.05,172,0.1,0,2.2,104,3,1.72,1.15,1.04
3,1,1,624,3,0,3,2,0,3,1,3,0,2,25,1,1,1,1.02,75,0.6,0.69,108,0.3,0,1.04,110,3,1.08,0.75,1.1
3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,2.93,284,1.2,1.64,330,0.2,0,3.51,180,3,3.3,2.84,1.8
3,1,1,650,3,0,3,3,0,3,1,3,0,14,22,1,1,1,2.79,115,1.2,1.96,128,0.3,0,2.47,100,2,1.28,1.15,1.0
2,0,1,88,1,1,6,1,1,3,1,3,1,1,25,1,1,1,1.89,5040,1.2,0.88,6720,0.1,0,1.32,165,2,0.0,0.0,1.65
3,1,1,910,3,1,3,2,1,3,1,3,0,2,17,1,1,1,1.85,211,0.6,0.66,225,0.2,0,1.2,88,3,2.25,2.11,0.88
3,1,1,915,3,1,3,2,1,4,1,3,0,1,22,1,1,1,2.45,233,0.6,1.08,301,0.3,0,2.21,88,3,3.01,2.33,0.88
3,1,1,458,1,0,3,1,0,3,1,2,0,2,19,1,1,1,1.42,96,0.6,0.69,123,0.3,0,1.3,48,3,1.23,0.96,0.48
3,1,1,627,3,0,3,2,1,2,1,2,0,2,17,1,1,1,2.78,103,0.6,1.28,123,0.2,0,1.5,117,2,1.23,1.03,1.17
2,0,1,400,5,0,1,2,1,4,0,2,0,2,1,1,1,1,1.06,46,1.2,0.51,50,0.2,0,1.17,45,2,0.5,0.46,0.45
2,0,1,412,5,1,6,2,1,2,0,2,1,1,17,1,1,1,0.9,5040,0.3,0.41,5040,0.1,0,0.91,45,2,0.0,0.0,0.45
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,1.59,167,0.6,0.69,189,0.2,0,2.34,110,2,1.89,1.67,1.1
3,1,1,1140,4,1,1,1,1,4,1,3,0,22,1,1,1,1,2.14,110,0.6,0.8,146,0.3,0,2.21,96,3,1.46,1.1,0.96
3,1,1,978,4,0,1,1,1,4,1,2,0,2,22,1,1,1,0.89,30,0.6,0.31,34,0.2,0,0.56,32,3,0.34,0.3,0.32
3,1,1,712,3,1,1,2,0,3,1,3,0,9,25,1,1,1,2.92,98,0.3,1.13,140,0.2,0,2.86,135,2,1.4,0.98,1.35
3,1,1,442,1,0,1,0,0,4,1,0,0,22,2,1,1,1,1.03,30,1.2,0.31,34,0.3,0,0.7,40,2,0.34,0.3,0.4
3,1,1,777,3,1,1,2,1,4,1,2,0,2,1,1,1,1,1.28,74,1.2,0.77,81,0.3,0,0.88,84,3,0.81,0.74,0.84
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,1.91,48,1.2,0.77,66,0.1,0,1.7,72,2,0.66,0.48,0.72
3,1,1,685,3,1,1,1,1,4,1,3,0,1,2,1,1,1,1.81,74,1.2,0.96,94,0.1,0,1.43,97,2,0.94,0.74,0.97
3,1,1,888,3,1,3,2,0,3,1,3,0,2,25,1,1,1,1.72,184,1.2,0.64,189,0.3,0,1.2,85,3,1.89,1.84,0.85
2,0,1,7,1,0,1,1,1,3,1,1,0,1,2,1,1,1,0.87,42,1.2,0.32,49,0.2,0,1.17,140,2,0.49,0.42,1.4
2,0,1,311,3,0,6,1,1,3,1,2,1,10,1,1,1,1,1.11,2340,0.3,0.7,3380,0.3,0,1.0,60,2,0.0,0.0,0.6
3,1,1,1125,4,1,1,1,1,3,0,3,0,17,11,1,1,1,1.6,74,1.2,1.11,78,0.3,0,1.04,110,3,0.78,0.74,1.1
3,1,1,1075,4,0,3,1,1,2,1,1,0,25,10,1,1,1,1.35,91,1.2,1.34,99,0.1,0,0.72,65,3,0.99,0.91,0.65
3,1,1,1178,4,1,3,1,1,2,0,3,0,25,2,1,1,1,1.25,122,0.3,0.49,142,0.1,0,0.96,80,2,1.42,1.22,0.8
3,1,1,948,4,0,1,1,0,3,1,3,0,22,20,1,1,1,2.83,66,0.6,1.22,78,0.1,0,1.92,155,2,0.78,0.66,1.55
2,0,1,61,1,0,10,1,1,3,0,1,0,10,17,1,1,1,2.4,20,1.2,0.84,20,0.3,1,1.6,115,2,0.2,0.2,1.15
3,1,1,530,2,1,1,1,0,5,1,3,0,25,1,1,1,1,1.82,126,1.2,0.81,168,0.1,0,1.68,140,3,1.68,1.26,1.4
2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,1.3,31,1.2,0.77,38,0.2,0,0.91,100,2,0.38,0.31,1.0
2,0,1,44,1,0,6,2,1,3,1,3,1,1,2,1,1,1,1.09,2600,0.6,0.69,3120,0.2,1,1.17,55,2,0.0,0.0,0.55
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,1.5,211,0.6,0.56,237,0.1,0,1.7,76,3,2.37,2.11,0.76
2,0,1,350,3,1,1,1,1,4,0,4,0,22,1,1,1,1,1.64,106,0.3,0.64,140,0.2,1,1.8,123,2,1.4,1.06,1.23
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,1.03,54,0.6,0.65,56,0.3,0,1.95,72,2,0.56,0.54,0.72
3,1,1,573,3,0,1,2,1,3,1,2,0,1,2,1,1,1,1.58,41,0.6,1.21,53,0.3,0,1.04,84,1,0.53,0.41,0.84
3,1,1,475,1,0,3,3,0,3,0,2,0,25,2,1,1,1,1.25,96,0.6,0.44,99,0.2,0,0.88,64,3,0.99,0.96,0.64
3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,0.85,54,1.2,0.37,65,0.3,0,1.17,48,2,0.65,0.54,0.48
2,0,1,185,2,1,1,1,1,2,0,2,0,1,2,1,1,1,1.13,54,0.6,0.44,65,0.2,0,0.8,65,2,0.65,0.54,0.65
3,1,1,1005,4,0,1,1,1,5,1,1,0,2,15,1,1,1,2.55,47,0.6,1.01,53,0.2,0,1.4,110,1,0.53,0.47,1.1
2,0,1,413,5,1,6,2,1,3,1,3,1,2,17,1,1,1,2.41,5040,1.2,0.95,5040,0.3,1,1.5,95,2,0.0,0.0,0.95
3,1,1,616,3,0,3,2,0,2,1,2,0,22,17,1,1,1,2.24,115,0.3,0.92,144,0.3,0,2.2,135,2,1.44,1.15,1.35
3,1,1,749,3,1,1,2,0,3,1,3,0,2,1,1,1,1,0.92,54,1.2,0.34,78,0.1,0,0.8,40,2,0.78,0.54,0.4
3,1,1,1062,4,0,3,1,0,3,1,2,0,25,2,1,1,1,1.46,80,0.3,0.55,90,0.1,0,1.1,64,3,0.9,0.8,0.64
3,1,1,642,3,0,3,2,1,4,1,2,0,22,1,1,1,1,1.7,111,1.2,0.74,132,0.2,0,1.7,136,2,1.32,1.11,1.36
3,1,1,955,4,0,1,1,0,4,1,2,0,17,2,1,1,1,1.9,62,0.3,1.19,70,0.1,0,1.69,104,2,0.7,0.62,1.04
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,1.96,74,0.3,0.59,87,0.3,1,2.47,44,2,0.87,0.74,0.44
2,0,1,422,6,1,6,2,1,3,1,3,1,2,22,1,1,1,0.96,4200,1.2,0.27,6720,0.1,1,0.91,182,2,0.0,0.0,1.82
3,1,1,858,3,1,3,2,0,2,1,3,0,22,11,1,1,1,1.65,136,0.3,1.07,153,0.3,0,1.56,60,2,1.53,1.36,0.6
3,1,1,894,3,1,3,2,1,2,0,3,0,22,17,1,1,1,3.23,189,0.6,1.67,218,0.2,0,2.1,182,2,2.18,1.89,1.82
2,0,1,7,1,0,1,1,1,3,1,1,0,1,2,1,1,1,0.8,42,0.3,0.29,46,0.1,0,1.17,182,2,0.46,0.42,1.82
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,1.93,176,1.2,0.56,245,0.1,0,2.6,169,2,2.45,1.76,1.69
3,1,1,1045,4,0,3,1,0,4,1,2,0,25,2,1,1,1,1.46,72,0.6,0.49,83,0.2,0,1.1,91,3,0.83,0.72,0.91
3,1,1,1172,4,1,3,1,1,4,1,3,0,25,1,1,1,1,2.0,252,0.3,0.81,337,0.2,0,2.1,175,2,3.37,2.52,1.75
3,1,1,1156,4,1,3,1,0,3,1,3,0,1,17,1,1,1,1.06,74,1.2,0.39,116,0.1,0,0.78,45,2,1.16,0.74,0.45
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,1.08,47,0.3,0.36,71,0.2,0,0.91,45,1,0.71,0.47,0.45
2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,0.66,154,0.6,0.35,205,0.2,0,0.5,26,2,2.05,1.54,0.26
2,0,1,360,3,1,3,1,1,3,0,2,0,22,1,1,1,1,1.65,158,0.6,0.65,225,0.3,1,0.96,123,3,2.25,1.58,1.23
3,1,1,1007,4,0,1,1,1,2,0,1,0,22,2,1,1,1,1.1,32,0.6,0.62,43,0.3,0,0.8,71,2,0.43,0.32,0.71
3,1,1,558,3,0,1,2,0,2,1,2,0,22,1,1,1,1,1.8,49,0.3,0.99,62,0.3,0,1.7,95,2,0.62,0.49,0.95
3,1,1,969,4,0,1,1,0,2,1,3,0,22,5,1,1,1,2.05,50,1.2,0.91,70,0.1,0,1.6,88,2,0.7,0.5,0.88
3,1,1,1116,4,1,1,1,0,2,1,3,0,1,2,1,1,1,0.92,60,0.6,0.37,84,0.3,0,0.9,60,3,0.84,0.6,0.6
2,0,1,245,3,0,1,1,1,5,0,1,0,25,2,1,1,1,1.4,48,0.6,0.59,50,0.2,0,0.6,56,2,0.5,0.48,0.56
3,1,1,688,3,1,1,1,1,3,1,3,0,1,22,1,1,1,2.76,92,1.2,1.24,127,0.1,0,2.21,201,2,1.27,0.92,2.01
2,0,1,185,2,1,1,1,1,2,0,2,0,1,2,1,1,1,0.99,54,1.2,0.41,78,0.1,0,0.8,40,2,0.78,0.54,0.4
3,1,1,1141,4,1,1,1,1,5,1,1,0,2,18,1,1,1,1.9,83,0.3,1.6,94,0.3,0,1.5,100,2,0.94,0.83,1.0
3,1,1,1036,4,0,3,1,0,2,0,2,0,17,25,1,1,1,2.92,179,0.6,1.3,210,0.1,0,2.5,132,3,2.1,1.79,1.32
2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,0.84,5040,1.2,0.44,5040,0.3,1,0.5,35,2,0.0,0.0,0.35
3,1,1,525,2,0,3,1,1,4,1,4,0,25,2,1,1,1,1.68,80,0.3,0.72,91,0.1,0,1.2,60,3,0.91,0.8,0.6
3,1,1,1125,4,1,1,1,1,3,0,3,0,17,11,1,1,1,1.9,67,1.2,1.11,76,0.2,0,1.04,68,3,0.76,0.67,0.68
3,1,1,554,3,0,1,1,1,3,1,3,0,2,1,1,1,1,0.96,46,0.6,0.51,52,0.1,0,1.0,48,2,0.52,0.46,0.48
3,1,1,1060,4,0,3,1,0,2,1,2,0,25,10,1,1,1,1.43,68,0.3,1.32,76,0.1,0,0.72,60,2,0.76,0.68,0.6
3,1,1,643,3,0,3,2,1,4,1,3,0,2,1,1,1,1,1.88,86,0.3,1.12,95,0.1,0,1.1,52,3,0.95,0.86,0.52
2,0,1,140,2,0,6,1,1,2,0,3,1,25,22,1,1,1,0.57,2340,1.2,0.31,4160,0.1,0,0.6,20,3,0.0,0.0,0.2
3,1,1,1179,4,1,3,1,1,3,1,3,0,25,17,1,1,1,2.61,284,0.6,1.55,322,0.1,0,2.4,124,3,3.22,2.84,1.24
3,1,1,503,1,1,3,2,0,4,1,3,0,22,19,1,1,1,1.91,128,0.6,1.4,142,0.1,0,1.69,104,2,1.42,1.28,1.04
3,1,1,1172,4,1,3,1,1,4,1,3,0,25,1,1,1,1,1.82,210,0.6,0.81,237,0.2,0,2.73,135,2,2.37,2.1,1.35
3,1,1,902,3,1,3,2,1,3,0,2,0,22,18,1,1,1,3.94,274,0.3,3.25,349,0.2,0,2.32,140,3,3.49,2.74,1.4
3,1,1,1164,4,1,3,1,1,3,0,1,0,1,23,1,1,1,2.9,203,0.6,2.05,245,0.3,0,1.95,68,3,2.45,2.03,0.68
2,0,1,328,3,0,7,1,1,1,1,1,1,1,17,1,1,1,0.85,2220,0.6,0.59,2960,0.3,0,0.65,20,1,0.0,0.0,0.2
3,1,1,1025,4,0,3,1,0,2,1,1,0,25,10,1,1,1,0.95,76,0.6,0.92,83,0.1,0,0.9,44,3,0.83,0.76,0.44
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,1.96,89,0.6,0.59,97,0.2,0,1.52,44,2,0.97,0.89,0.44
3,1,1,987,4,0,1,1,1,3,0,4,0,1,25,1,1,1,1.88,56,1.2,0.79,64,0.3,0,2.6,108,2,0.64,0.56,1.08
3,1,1,650,3,0,3,3,0,3,1,3,0,14,22,1,1,1,2.79,154,0.6,1.96,165,0.1,0,1.9,100,3,1.65,1.54,1.0
3,1,1,506,1,1,3,2,1,3,1,2,0,22,17,1,1,1,2.65,262,0.6,1.56,274,0.2,0,1.76,92,3,2.74,2.62,0.92
3,1,1,975,4,0,1,1,1,3,1,2,0,22,19,1,1,1,1.85,43,0.3,1.51,49,0.3,0,1.3,100,3,0.49,0.43,1.0
2,0,1,155,2,0,6,3,1,2,0,2,1,25,22,1,1,1,0.61,2340,1.2,0.32,3380,0.2,1,0.4,48,2,0.0,0.0,0.48
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,1.59,167,1.2,0.55,198,0.2,0,1.8,143,2,1.98,1.67,1.43
3,1,1,478,1,1,1,1,0,2,1,3,0,25,1,1,1,1,2.36,94,0.3,0.63,133,0.2,0,2.47,165,2,1.33,0.94,1.65
2,0,1,130,2,0,6,1,0,2,1,4,1,2,22,1,1,1,0.74,2600,0.3,0.26,4160,0.2,0,0.48,36,1,0.0,0.0,0.36
2,0,1,413,5,1,6,2,1,3,1,3,1,2,17,1,1,1,2.06,4200,1.2,1.09,5040,0.3,0,1.2,123,2,0.0,0.0,1.23
3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,1,1,1,1.99,87,0.3,1.16,105,0.3,0,1.8,115,2,1.05,0.87,1.15
3,1,1,475,1,0,3,3,0,3,0,2,0,25,2,1,1,1,1.25,80,0.6,0.49,106,0.3,0,1.1,80,3,1.06,0.8,0.8
3,1,1,1034,4,0,3,1,0,5,1,2,0,25,2,1,1,1,1.36,96,0.3,0.66,123,0.2,0,1.1,91,3,1.23,0.96,0.91
3,1,1,484,1,1,1,2,0,2,1,3,0,17,1,1,1,1,1.01,36,0.3,0.88,58,0.3,0,0.78,24,2,0.58,0.36,0.24
3,1,1,895,3,1,3,2,1,2,1,2,0,1,22,1,1,1,2.31,194,0.3,1.17,237,0.3,0,2.6,92,3,2.37,1.94,0.92
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,2.34,221,0.3,0.91,254,0.3,0,1.28,117,3,2.54,2.21,1.17
3,1,1,1062,4,0,3,1,0,3,1,2,0,25,2,1,1,1,1.25,72,0.3,0.49,83,0.1,0,0.88,80,3,0.83,0.72,0.8
3,1,1,1039,4,0,3,1,0,2,1,1,0,25,22,1,1,1,1.01,50,0.6,0.8,58,0.1,0,0.5,20,3,0.58,0.5,0.2
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,0.55,114,0.6,0.37,123,0.2,1,2.73,50,2,1.23,1.14,0.5
3,1,1,543,3,0,1,0,0,3,1,0,0,22,1,1,1,1,1.93,62,1.2,0.5,66,0.3,0,1.7,105,2,0.66,0.62,1.05
3,1,1,1066,4,0,3,1,1,2,1,2,0,25,1,1,1,1,1.82,148,1.2,0.81,198,0.1,0,1.68,125,3,1.98,1.48,1.25
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,1.02,54,0.6,0.51,68,0.1,0,0.78,65,2,0.68,0.54,0.65
2,0,1,387,3,1,7,1,1,5,0,1,1,25,23,1,1,1,0.92,3480,0.6,0.66,3480,0.2,0,0.64,36,1,0.0,0.0,0.36
3,1,1,713,3,1,1,2,0,3,1,3,0,17,2,1,1,1,1.89,81,0.6,0.98,112,0.3,0,1.2,136,2,1.12,0.81,1.36
